Customer_ID,Age,Gender,Marital_Status,Dependents,Education,Employment_Status,Annual_Income,Loan_Amount,Loan_Term,Credit_History,Property_Area,Existing_Loan,Debt_to_Income_Ratio,Late_Payments,Loan_Default
CUST5118,25,Female,Divorced,3,Graduate,Unemployed,1367016,203514,12,1.0,Rural,1,0.6,0,1
CUST5119,22,Female,Single,2,Graduate,Employed,630349,187702,48,1.0,Urban,0,0.43,2,0
CUST5120,50,Female,Divorced,1,Graduate,Unemployed,932275,490952,60,1.0,Semiurban,0,0.15,1,1
CUST5121,59,Female,Single,3,Not Graduate,Employed,728628,587296,72,1.0,Semiurban,1,0.32,2,0
CUST5122,24,Female,Single,3,Graduate,Unemployed,1318867,380539,72,1.0,Urban,0,0.15,0,1
CUST5123,53,Male,Single,2,Not Graduate,Employed,248731,537896,24,N/A,Rural,0,0.29,2,0
CUST5124,33,Male,Divorced,3,Not Graduate,Employed,912788,499187,60,1.0,Rural,1,0.26,1,0
CUST5125,40,Male,Divorced,0,Graduate,Employed,940801,129627,72,1.0,Rural,1,0.33,1,0
CUST5126,27,Female,Divorced,0,Not Graduate,Employed,1350838,412498,12,1.0,Semiurban,1,0.6,0,1
CUST5127,35,Male,Widowed,0,Graduate,Unemployed,955800,118657,48,1.0,Urban,1,0.19,3,1
CUST5128,43,Female,Divorced,3,Graduate,Self-employed,1214654,382651,12,1.0,Rural,1,0.28,0,0
CUST5129,34,Male,Widowed,1,Not Graduate,Employed,1453783,176162,72,0.0,Urban,1,0.26,3,1
CUST5130,43,Male,Widowed,1,Not Graduate,Employed,601931,341788,24,1.0,Rural,0,0.28,1,0
CUST5131,39,Female,Widowed,3,Not Graduate,Employed,1205037,532831,36,0.0,Semiurban,1,0.32,2,1
CUST5132,49,Female,Married,1,Graduate,Employed,649118,537079,48,1.0,Rural,1,0.25,0,0
CUST5133,40,Male,Married,1,Not Graduate,Unemployed,1349930,86122,48,N/A,Urban,1,0.67,1,1
CUST5134,49,Male,Married,3,Graduate,Self-employed,1476446,545994,12,1.0,Urban,0,0.35,2,0
CUST5135,44,Male,Widowed,0,Graduate,Self-employed,502824,235641,12,1.0,Urban,0,0.17,1,0
CUST5136,38,Male,Widowed,3,Not Graduate,Self-employed,1472659,102133,12,1.0,Semiurban,1,0.38,3,1
CUST5137,30,Male,Single,0,Not Graduate,Unemployed,585351,98519,72,N/A,Rural,1,0.21,0,1
CUST5138,61,Female,Widowed,0,Not Graduate,Self-employed,259179,79151,48,1.0,Semiurban,0,0.23,2,0
CUST5139,28,Female,Married,1,Not Graduate,Unemployed,1086045,446688,12,1.0,Semiurban,0,0.27,0,1
CUST5140,46,Female,Widowed,1,Graduate,Unemployed,502114,363913,60,1.0,Urban,1,0.17,2,1
CUST5141,49,Female,Widowed,0,Not Graduate,Employed,204718,186553,72,0.0,Urban,0,0.53,1,1
CUST5142,30,Male,Single,0,Graduate,Unemployed,620327,482193,72,1.0,Semiurban,0,0.58,0,1
CUST5143,37,Male,Widowed,1,Not Graduate,Self-employed,1156222,74265,60,1.0,Semiurban,0,0.34,0,0
CUST5144,22,Female,Divorced,2,Not Graduate,Self-employed,537913,364888,60,0.0,Rural,1,0.51,2,1
CUST5145,26,Male,Single,0,Not Graduate,Self-employed,341798,419071,72,0.0,Urban,0,0.33,0,1
CUST5146,25,Female,Widowed,0,Graduate,Employed,985931,335800,48,1.0,Urban,0,0.2,3,1
CUST5147,48,Male,Widowed,0,Not Graduate,Employed,741427,583592,12,N/A,Urban,1,0.34,0,0
CUST5148,61,Male,Single,1,Graduate,Employed,319804,398760,24,1.0,Rural,0,0.43,1,0
CUST5149,25,Male,Widowed,3,Not Graduate,Unemployed,769070,95911,12,1.0,Rural,0,0.12,1,1
CUST5150,38,Female,Married,0,Not Graduate,Self-employed,744246,93013,48,1.0,Urban,0,0.49,0,0
CUST5151,46,Female,Divorced,0,Graduate,Unemployed,422811,209966,60,1.0,Urban,1,0.55,1,1
CUST5152,40,Female,Divorced,0,Graduate,Unemployed,1000015,247152,48,0.0,Semiurban,1,0.62,0,1
CUST5153,61,Female,Married,3,Not Graduate,Self-employed,1492821,89420,12,0.0,Semiurban,1,0.16,1,1
CUST5154,47,Male,Widowed,3,Not Graduate,Employed,1034416,524804,48,1.0,Rural,0,0.1,2,0
CUST5155,32,Male,Widowed,0,Graduate,Self-employed,440734,171015,24,1.0,Urban,0,0.14,1,0
CUST5156,27,Male,Divorced,0,Not Graduate,Unemployed,1219326,288105,48,1.0,Semiurban,0,0.65,0,1
CUST5157,23,Male,Widowed,2,Graduate,Unemployed,845534,116972,36,1.0,Semiurban,1,0.56,1,1
CUST5158,30,Female,Divorced,3,Not Graduate,Employed,1220160,367957,48,1.0,Urban,1,0.6,0,1
CUST5159,54,Male,Divorced,2,Graduate,Unemployed,375946,454223,12,0.0,Urban,0,0.41,2,1
CUST5160,45,Male,Married,0,Graduate,Unemployed,1157701,209413,36,1.0,Semiurban,1,0.42,1,1
CUST5161,55,Male,Divorced,0,Graduate,Self-employed,853398,277622,60,1.0,Urban,1,0.28,1,0
CUST5162,36,Female,Widowed,0,Graduate,Employed,733384,544582,12,1.0,Urban,0,0.61,0,1
CUST5163,22,Female,Widowed,0,Graduate,Self-employed,1450739,254159,72,1.0,Rural,0,0.6,0,1
CUST5164,44,Female,Single,1,Not Graduate,Self-employed,691471,546716,24,1.0,Semiurban,1,0.34,1,0
CUST5165,30,Male,Widowed,1,Not Graduate,Self-employed,1210405,388773,48,1.0,Semiurban,1,0.3,1,0
CUST5166,58,Female,Single,1,Not Graduate,Unemployed,422572,107804,48,1.0,Rural,1,0.54,1,1
CUST5167,42,Male,Divorced,2,Not Graduate,Unemployed,734156,278407,12,1.0,Rural,0,0.12,1,1
CUST5168,46,Male,Widowed,3,Not Graduate,Employed,484026,464800,48,1.0,Semiurban,1,0.62,1,1
CUST5169,63,Male,Married,0,Not Graduate,Unemployed,892323,561971,48,1.0,Semiurban,0,0.37,0,1
CUST5170,59,Female,Married,3,Not Graduate,Employed,1088557,436726,60,1.0,Urban,1,0.36,3,1
CUST5171,47,Female,Married,1,Not Graduate,Self-employed,970724,503807,48,0.0,Urban,1,0.5,0,1
CUST5172,49,Male,Divorced,0,Not Graduate,Self-employed,360542,294056,48,1.0,Semiurban,0,0.49,1,0
CUST5173,58,Male,Divorced,0,Graduate,Unemployed,1096414,588389,60,1.0,Urban,0,0.26,1,1
CUST5174,40,Female,Single,2,Graduate,Unemployed,1443318,63261,72,1.0,Urban,1,0.67,1,1
CUST5175,47,Female,Married,3,Not Graduate,Employed,931794,194281,48,1.0,Urban,1,0.69,0,1
CUST5176,61,Female,Single,2,Graduate,Unemployed,495519,189293,72,1.0,Rural,0,0.42,2,1
CUST5177,40,Male,Single,1,Not Graduate,Unemployed,533354,491049,60,1.0,Semiurban,1,0.44,1,1
CUST5178,64,Male,Widowed,3,Graduate,Unemployed,877632,397557,24,0.0,Semiurban,0,0.43,0,1
CUST5179,39,Male,Widowed,1,Graduate,Self-employed,1139220,599845,48,1.0,Semiurban,0,0.39,1,0
CUST5180,40,Female,Married,2,Graduate,Unemployed,1075138,450742,12,1.0,Urban,1,0.67,1,1
CUST5181,55,Female,Divorced,2,Not Graduate,Unemployed,366234,153585,36,1.0,Urban,0,0.25,1,1
CUST5182,22,Female,Widowed,0,Not Graduate,Self-employed,1438152,581177,24,1.0,Rural,0,0.16,2,0
CUST5183,50,Male,Divorced,3,Not Graduate,Self-employed,844125,297723,48,1.0,Rural,1,0.66,1,1
CUST5184,54,Male,Single,3,Not Graduate,Self-employed,1435089,102318,12,N/A,Semiurban,1,0.23,1,0
CUST5185,42,Female,Single,0,Graduate,Self-employed,261401,572121,36,1.0,Rural,1,0.55,1,1
CUST5186,23,Male,Single,3,Not Graduate,Unemployed,519080,543298,60,0.0,Rural,1,0.22,0,1
CUST5187,26,Female,Single,1,Graduate,Unemployed,362590,516804,48,1.0,Urban,1,0.68,1,1
CUST5188,35,Male,Married,1,Not Graduate,Unemployed,1464583,541300,72,1.0,Semiurban,1,0.57,1,1
CUST5189,47,Female,Single,2,Graduate,Employed,385534,51147,72,1.0,Semiurban,1,0.65,0,1
CUST5190,30,Male,Widowed,1,Graduate,Self-employed,1113878,571715,60,1.0,Rural,1,0.67,1,1
CUST5191,29,Male,Single,3,Graduate,Unemployed,1047981,372479,24,1.0,Urban,1,0.15,1,1
CUST5192,53,Female,Divorced,0,Graduate,Unemployed,1117266,114347,72,1.0,Rural,0,0.36,0,1
CUST5193,52,Female,Widowed,2,Not Graduate,Unemployed,1115177,542483,36,0.0,Rural,1,0.49,0,1
CUST5194,26,Female,Divorced,0,Not Graduate,Self-employed,848255,473968,72,N/A,Semiurban,0,0.58,2,1
CUST5195,61,Female,Divorced,2,Graduate,Self-employed,704563,503749,36,1.0,Urban,1,0.24,1,0
CUST5196,56,Female,Married,2,Not Graduate,Self-employed,1013317,254026,72,1.0,Rural,1,0.65,1,1
CUST5197,22,Male,Married,0,Not Graduate,Unemployed,1293136,329854,60,1.0,Rural,0,0.23,0,1
CUST5198,49,Female,Divorced,1,Graduate,Self-employed,1262189,264174,60,1.0,Urban,0,0.62,1,1
CUST5199,24,Female,Divorced,1,Not Graduate,Unemployed,1385735,162286,72,0.0,Rural,0,0.41,1,1
CUST5200,21,Female,Single,1,Not Graduate,Employed,1267241,542314,24,1.0,Semiurban,0,0.41,1,0
CUST5201,39,Male,Widowed,1,Not Graduate,Self-employed,830856,289192,12,1.0,Rural,1,0.32,0,0
CUST5202,46,Female,Single,0,Graduate,Self-employed,491766,594943,72,1.0,Semiurban,1,0.16,3,1
CUST5203,45,Female,Married,3,Not Graduate,Unemployed,1290565,451699,48,1.0,Semiurban,1,0.31,0,1
CUST5204,30,Female,Married,2,Graduate,Self-employed,271637,90094,12,1.0,Semiurban,1,0.36,2,0
CUST5205,35,Male,Single,0,Graduate,Self-employed,1307751,222522,72,0.0,Semiurban,1,0.39,2,1
CUST5206,42,Male,Widowed,1,Graduate,Unemployed,958618,168116,36,1.0,Semiurban,1,0.54,1,1
CUST5207,41,Female,Divorced,1,Not Graduate,Unemployed,455972,96316,48,1.0,Semiurban,0,0.31,0,1
CUST5208,42,Male,Single,0,Not Graduate,Unemployed,1383123,592844,24,1.0,Rural,1,0.34,0,1
CUST5209,56,Female,Married,2,Not Graduate,Employed,794547,458854,12,1.0,Urban,0,0.64,0,1
CUST5210,54,Male,Widowed,0,Graduate,Unemployed,1402918,267691,12,1.0,Rural,1,0.55,2,1
CUST5211,50,Female,Married,0,Not Graduate,Self-employed,1341965,515833,48,0.0,Urban,1,0.11,2,1
CUST5212,45,Male,Widowed,3,Graduate,Employed,667353,514512,24,0.0,Rural,0,0.59,0,1
CUST5213,48,Female,Widowed,0,Not Graduate,Unemployed,527461,325915,72,1.0,Urban,1,0.69,0,1
CUST5214,21,Female,Widowed,3,Graduate,Employed,545123,378170,24,0.0,Rural,1,0.66,2,1
CUST5215,24,Male,Single,2,Not Graduate,Employed,453154,439684,72,1.0,Semiurban,0,0.6,0,1
CUST5216,27,Female,Single,0,Not Graduate,Self-employed,1117174,447479,12,0.0,Urban,0,0.48,1,1
CUST5217,29,Female,Single,0,Not Graduate,Employed,1234501,450985,72,1.0,Rural,1,0.27,1,0
CUST5218,56,Female,Widowed,1,Graduate,Unemployed,1442242,526333,12,1.0,Semiurban,0,0.49,3,1
CUST5219,39,Female,Widowed,0,Graduate,Employed,938880,377254,60,N/A,Rural,0,0.52,2,1
CUST5220,21,Male,Married,1,Not Graduate,Employed,983227,120805,48,1.0,Urban,0,0.27,1,0
CUST5221,30,Female,Divorced,1,Graduate,Self-employed,1209268,80968,24,0.0,Rural,1,0.25,0,1
CUST5222,56,Male,Single,1,Graduate,Self-employed,911865,51650,36,1.0,Rural,0,0.34,0,0
CUST5223,29,Male,Widowed,2,Graduate,Unemployed,1421905,324611,48,0.0,Semiurban,1,0.48,0,1
CUST5224,62,Male,Married,3,Not Graduate,Self-employed,410582,151495,72,1.0,Semiurban,0,0.28,1,0
CUST5225,52,Male,Married,1,Not Graduate,Unemployed,839327,148331,60,1.0,Semiurban,0,0.43,0,1
CUST5226,52,Female,Married,0,Not Graduate,Unemployed,834006,227972,48,1.0,Urban,0,0.64,1,1
CUST5227,26,Female,Single,0,Graduate,Self-employed,1193663,511631,12,1.0,Semiurban,0,0.28,0,0
CUST5228,58,Male,Single,1,Not Graduate,Employed,1320581,323009,48,0.0,Urban,1,0.68,2,1
CUST5229,37,Female,Divorced,1,Graduate,Self-employed,1273616,164559,72,1.0,Semiurban,1,0.38,0,0
CUST5230,30,Male,Married,0,Graduate,Employed,309009,413557,48,0.0,Semiurban,1,0.16,0,1
CUST5231,47,Female,Single,1,Not Graduate,Employed,1270213,289028,48,1.0,Semiurban,0,0.13,0,0
CUST5232,55,Female,Married,3,Not Graduate,Unemployed,267745,573912,72,0.0,Semiurban,0,0.3,2,1
CUST5233,41,Female,Widowed,3,Not Graduate,Unemployed,1126251,514510,36,1.0,Urban,0,0.26,1,1
CUST5234,45,Male,Married,2,Graduate,Self-employed,1216107,446137,60,1.0,Urban,1,0.61,0,1
CUST5235,48,Male,Divorced,1,Graduate,Employed,351322,411881,48,1.0,Urban,0,0.54,0,1
CUST5236,35,Female,Single,2,Not Graduate,Self-employed,1076899,54428,48,N/A,Semiurban,0,0.63,2,1
CUST5237,24,Male,Widowed,2,Graduate,Unemployed,311855,516863,36,1.0,Semiurban,1,0.45,0,1
CUST5238,49,Male,Single,2,Not Graduate,Employed,1478515,299296,24,1.0,Semiurban,0,0.36,0,0
CUST5239,29,Female,Widowed,1,Not Graduate,Self-employed,778328,138783,48,1.0,Urban,1,0.26,1,0
CUST5240,47,Male,Married,2,Not Graduate,Self-employed,1356094,163823,72,1.0,Rural,1,0.45,2,0
CUST5241,46,Female,Married,3,Not Graduate,Unemployed,920678,408127,72,0.0,Rural,1,0.47,1,1
CUST5242,39,Female,Divorced,2,Not Graduate,Unemployed,1082827,164039,48,1.0,Rural,0,0.34,0,1
CUST5243,48,Female,Divorced,3,Not Graduate,Unemployed,1432010,455582,24,1.0,Urban,0,0.66,1,1
CUST5244,37,Male,Widowed,3,Graduate,Unemployed,603312,430746,72,0.0,Rural,0,0.48,1,1
CUST5245,63,Female,Divorced,1,Graduate,Self-employed,452138,387655,48,1.0,Urban,1,0.6,1,1
CUST5246,61,Female,Divorced,2,Not Graduate,Unemployed,275764,418025,48,0.0,Urban,0,0.47,2,1
CUST5247,62,Male,Divorced,1,Not Graduate,Unemployed,864578,462560,48,1.0,Semiurban,1,0.29,3,1
CUST5248,40,Male,Divorced,3,Graduate,Self-employed,415555,272763,60,N/A,Semiurban,1,0.54,0,1
CUST5249,60,Male,Married,0,Graduate,Self-employed,1398983,559523,72,1.0,Urban,0,0.24,1,0
CUST5250,59,Male,Divorced,2,Not Graduate,Employed,1016339,203594,12,1.0,Rural,0,0.46,1,0
CUST5251,43,Female,Married,1,Not Graduate,Self-employed,977431,306918,60,1.0,Urban,1,0.34,1,0
CUST5252,52,Male,Married,0,Graduate,Employed,1287963,56680,24,1.0,Urban,1,0.19,1,0
CUST5253,53,Male,Single,2,Not Graduate,Unemployed,680783,167028,60,1.0,Rural,0,0.35,0,1
CUST5254,25,Male,Married,2,Graduate,Employed,1323231,124955,60,1.0,Semiurban,0,0.29,1,0
CUST5255,63,Male,Married,1,Not Graduate,Employed,658478,511912,36,1.0,Urban,1,0.17,2,0
CUST5256,54,Female,Divorced,0,Graduate,Unemployed,725330,188944,24,1.0,Semiurban,1,0.59,1,1
CUST5257,60,Male,Married,1,Not Graduate,Unemployed,303748,57839,24,N/A,Semiurban,0,0.4,1,1
CUST5258,31,Female,Widowed,2,Not Graduate,Unemployed,450763,196724,24,1.0,Semiurban,1,0.31,2,1
CUST5259,23,Male,Divorced,2,Not Graduate,Employed,1065028,450075,60,1.0,Urban,0,0.4,3,1
CUST5260,53,Female,Divorced,3,Graduate,Self-employed,865593,390984,24,1.0,Rural,0,0.55,1,1
CUST5261,31,Female,Divorced,2,Not Graduate,Self-employed,465232,230338,72,1.0,Rural,1,0.11,0,0
CUST5262,36,Male,Single,2,Graduate,Self-employed,463790,294433,36,1.0,Semiurban,1,0.43,0,0
CUST5263,38,Female,Divorced,0,Graduate,Unemployed,1392775,432173,48,N/A,Semiurban,0,0.39,1,1
CUST5264,50,Male,Married,0,Graduate,Unemployed,1001885,381660,60,0.0,Rural,1,0.64,2,1
CUST5265,30,Female,Widowed,3,Graduate,Self-employed,1038665,231057,48,1.0,Semiurban,0,0.43,1,0
CUST5266,38,Female,Divorced,3,Not Graduate,Unemployed,1175596,278411,48,1.0,Rural,1,0.18,4,1
CUST5267,58,Female,Divorced,3,Not Graduate,Employed,1199951,381786,60,1.0,Rural,1,0.33,0,0
CUST5268,39,Male,Widowed,1,Not Graduate,Employed,658216,313552,72,1.0,Urban,1,0.47,2,0
CUST5269,56,Female,Divorced,1,Graduate,Unemployed,384834,220235,60,1.0,Semiurban,1,0.13,1,1
CUST5270,33,Male,Single,3,Not Graduate,Self-employed,412886,242154,24,0.0,Semiurban,0,0.63,2,1
CUST5271,23,Female,Married,1,Graduate,Self-employed,457493,208402,36,1.0,Urban,0,0.14,1,0
CUST5272,30,Female,Widowed,2,Graduate,Employed,286392,144747,60,0.0,Rural,0,0.12,1,1
CUST5273,58,Female,Widowed,3,Graduate,Unemployed,846637,406849,48,1.0,Semiurban,1,0.1,0,1
CUST5274,21,Female,Single,3,Not Graduate,Self-employed,266019,148214,60,1.0,Urban,0,0.51,0,1
CUST5275,47,Female,Married,1,Graduate,Self-employed,1121573,357325,36,0.0,Rural,1,0.37,0,1
CUST5276,28,Female,Single,0,Not Graduate,Unemployed,1393034,438454,12,1.0,Urban,1,0.16,2,1
CUST5277,62,Male,Married,3,Not Graduate,Unemployed,893799,133446,72,1.0,Urban,0,0.61,3,1
CUST5278,37,Male,Single,1,Not Graduate,Self-employed,480301,181912,48,1.0,Urban,0,0.22,1,0
CUST5279,29,Male,Divorced,1,Graduate,Unemployed,274726,324443,12,1.0,Urban,1,0.3,0,1
CUST5280,26,Female,Single,0,Not Graduate,Unemployed,830004,538741,12,1.0,Rural,1,0.21,1,1
CUST5281,63,Male,Widowed,3,Graduate,Unemployed,1248203,383239,36,1.0,Urban,1,0.66,1,1
CUST5282,45,Female,Widowed,0,Graduate,Self-employed,1474862,285302,72,1.0,Rural,1,0.55,3,1
CUST5283,59,Male,Widowed,2,Graduate,Employed,346001,475813,60,0.0,Urban,1,0.53,1,1
CUST5284,48,Male,Single,0,Graduate,Unemployed,1428395,189779,12,1.0,Urban,1,0.13,0,1
CUST5285,53,Female,Widowed,0,Not Graduate,Self-employed,470057,361087,24,1.0,Semiurban,0,0.41,1,0
CUST5286,57,Female,Widowed,1,Not Graduate,Employed,668747,287051,60,1.0,Semiurban,0,0.45,1,0
CUST5287,29,Male,Divorced,0,Not Graduate,Self-employed,333018,138377,72,1.0,Semiurban,1,0.33,1,0
CUST5288,38,Male,Divorced,2,Not Graduate,Self-employed,432791,397320,48,1.0,Semiurban,0,0.29,1,0
CUST5289,41,Male,Married,1,Graduate,Self-employed,1446578,150898,60,1.0,Urban,0,0.61,4,1
CUST5290,22,Male,Married,2,Graduate,Employed,1178976,279234,36,1.0,Urban,0,0.11,2,0
CUST5291,63,Female,Married,0,Graduate,Self-employed,313388,446371,36,1.0,Rural,0,0.48,1,0
CUST5292,58,Male,Single,2,Graduate,Employed,267957,564300,48,0.0,Urban,0,0.34,1,1
CUST5293,60,Female,Married,2,Not Graduate,Unemployed,547983,378658,48,0.0,Rural,0,0.5,2,1
CUST5294,56,Female,Single,0,Not Graduate,Employed,612683,225915,48,1.0,Urban,0,0.22,2,0
CUST5295,63,Male,Single,0,Graduate,Self-employed,437406,85357,36,1.0,Urban,0,0.24,3,1
CUST5296,57,Female,Married,1,Graduate,Employed,879864,593271,72,1.0,Rural,1,0.45,2,0
CUST5297,35,Male,Married,1,Graduate,Self-employed,407588,311728,72,1.0,Semiurban,0,0.69,2,1
CUST5298,48,Female,Single,3,Graduate,Unemployed,988276,488495,60,1.0,Urban,1,0.68,0,1
CUST5299,38,Female,Divorced,1,Not Graduate,Employed,1283148,240555,12,N/A,Semiurban,0,0.25,1,0
CUST5300,54,Male,Widowed,0,Graduate,Unemployed,1487033,264185,12,1.0,Rural,1,0.16,0,1
CUST5301,42,Female,Widowed,2,Not Graduate,Employed,939783,383595,24,0.0,Urban,1,0.45,3,1
CUST5302,31,Female,Widowed,2,Not Graduate,Self-employed,939173,445261,36,1.0,Rural,0,0.35,0,0
CUST5303,33,Male,Divorced,1,Graduate,Employed,1140479,418887,48,1.0,Urban,1,0.56,1,1
CUST5304,24,Female,Single,1,Graduate,Unemployed,743737,354488,72,1.0,Rural,0,0.42,0,1
CUST5305,42,Female,Married,0,Not Graduate,Employed,834425,426213,60,1.0,Rural,0,0.41,1,0
CUST5306,27,Male,Single,2,Not Graduate,Unemployed,1136108,594344,72,1.0,Semiurban,0,0.49,0,1
CUST5307,63,Male,Single,3,Graduate,Unemployed,1499777,97689,36,1.0,Semiurban,0,0.18,0,1
CUST5308,44,Female,Married,3,Not Graduate,Self-employed,849586,344279,24,1.0,Semiurban,1,0.51,2,1
CUST5309,24,Female,Divorced,1,Graduate,Employed,1095766,286557,72,0.0,Urban,0,0.39,0,1
CUST5310,48,Female,Widowed,3,Graduate,Unemployed,1046572,344956,12,0.0,Rural,1,0.59,0,1
CUST5311,35,Male,Widowed,0,Not Graduate,Self-employed,487506,465988,60,1.0,Semiurban,1,0.18,1,0
CUST5312,21,Female,Single,3,Not Graduate,Self-employed,883303,393101,12,1.0,Urban,0,0.28,0,0
CUST5313,23,Female,Divorced,1,Graduate,Self-employed,562895,404796,60,N/A,Semiurban,1,0.67,4,1
CUST5314,34,Female,Widowed,0,Graduate,Unemployed,432505,319919,48,0.0,Urban,1,0.43,2,1
CUST5315,58,Female,Divorced,2,Not Graduate,Employed,644266,273554,60,1.0,Rural,1,0.66,1,1
CUST5316,21,Female,Married,0,Not Graduate,Unemployed,419683,366667,48,0.0,Rural,0,0.51,0,1
CUST5317,58,Female,Single,1,Not Graduate,Self-employed,1186989,325516,36,1.0,Rural,1,0.66,0,1
CUST5318,58,Male,Single,1,Not Graduate,Unemployed,1455843,156252,12,1.0,Urban,0,0.29,2,1
CUST5319,41,Male,Divorced,3,Graduate,Unemployed,339082,103475,60,1.0,Rural,0,0.15,0,1
CUST5320,49,Female,Widowed,3,Graduate,Self-employed,1078737,440958,60,1.0,Urban,0,0.58,0,1
CUST5321,25,Female,Divorced,2,Graduate,Employed,289359,173502,24,0.0,Urban,0,0.58,1,1
CUST5322,30,Male,Married,2,Not Graduate,Self-employed,1027159,552599,12,1.0,Urban,1,0.47,1,0
CUST5323,48,Male,Widowed,1,Not Graduate,Self-employed,828833,387686,36,1.0,Rural,1,0.45,2,0
CUST5324,41,Male,Widowed,1,Graduate,Unemployed,214787,574189,48,0.0,Rural,1,0.65,1,1
CUST5325,27,Female,Divorced,1,Not Graduate,Self-employed,1190946,98637,36,0.0,Rural,0,0.21,0,1
CUST5326,23,Female,Married,2,Not Graduate,Unemployed,579854,169714,24,1.0,Urban,0,0.47,2,1
CUST5327,40,Female,Widowed,1,Not Graduate,Self-employed,1360065,526718,36,1.0,Rural,0,0.13,1,0
CUST5328,39,Female,Single,2,Not Graduate,Self-employed,344375,114694,48,1.0,Urban,1,0.18,0,0
CUST5329,55,Male,Married,1,Not Graduate,Employed,397874,454140,12,1.0,Rural,0,0.36,0,0
CUST5330,24,Male,Widowed,0,Not Graduate,Self-employed,298782,382322,72,1.0,Urban,1,0.59,3,1
CUST5331,25,Male,Divorced,0,Graduate,Employed,515592,120732,24,1.0,Semiurban,1,0.54,0,1
CUST5332,21,Male,Widowed,1,Graduate,Self-employed,1318089,519907,60,1.0,Rural,0,0.68,2,1
CUST5333,24,Female,Single,0,Graduate,Self-employed,992500,58072,60,0.0,Rural,0,0.13,0,1
CUST5334,32,Female,Married,2,Graduate,Self-employed,834328,225759,12,0.0,Urban,1,0.33,0,1
CUST5335,47,Male,Widowed,3,Not Graduate,Employed,318962,71942,72,1.0,Urban,1,0.2,0,0
CUST5336,62,Male,Single,0,Graduate,Unemployed,1410875,555579,36,1.0,Urban,0,0.12,0,1
CUST5337,43,Male,Widowed,3,Graduate,Employed,737028,142379,60,0.0,Semiurban,0,0.26,0,1
CUST5338,45,Male,Widowed,0,Graduate,Self-employed,1051177,317634,24,1.0,Rural,0,0.25,0,0
CUST5339,41,Male,Married,2,Graduate,Unemployed,863151,331038,72,1.0,Urban,0,0.35,0,1
CUST5340,44,Female,Divorced,0,Not Graduate,Self-employed,900408,474053,48,1.0,Semiurban,1,0.18,0,0
CUST5341,45,Female,Divorced,0,Not Graduate,Employed,623911,421974,36,1.0,Semiurban,0,0.39,0,0
CUST5342,52,Male,Single,1,Graduate,Employed,684188,516922,72,1.0,Urban,1,0.65,0,1
CUST5343,52,Male,Single,3,Graduate,Unemployed,855284,280009,48,1.0,Rural,0,0.55,0,1
CUST5344,25,Male,Single,3,Not Graduate,Employed,780340,259497,72,1.0,Urban,0,0.61,1,1
CUST5345,56,Female,Married,2,Not Graduate,Self-employed,955667,331248,72,N/A,Urban,1,0.58,0,1
CUST5346,62,Female,Divorced,2,Graduate,Unemployed,725759,164863,36,0.0,Urban,0,0.33,0,1
CUST5347,62,Female,Single,3,Not Graduate,Self-employed,775482,458356,24,0.0,Semiurban,1,0.53,2,1
CUST5348,59,Male,Single,1,Not Graduate,Unemployed,1161892,405416,48,0.0,Semiurban,0,0.55,1,1
CUST5349,36,Female,Widowed,1,Graduate,Unemployed,1210736,582440,24,1.0,Rural,1,0.22,1,1
CUST5350,53,Male,Widowed,3,Not Graduate,Self-employed,971567,414840,48,1.0,Semiurban,1,0.62,0,1
CUST5351,41,Female,Single,0,Graduate,Employed,665241,268962,36,1.0,Urban,1,0.37,2,0
CUST5352,29,Female,Widowed,3,Graduate,Self-employed,1437693,275011,24,1.0,Semiurban,0,0.11,0,0
CUST5353,26,Female,Widowed,0,Not Graduate,Employed,319076,289214,36,1.0,Rural,1,0.49,0,0
CUST5354,55,Male,Widowed,3,Not Graduate,Employed,668117,346870,72,1.0,Urban,1,0.51,0,1
CUST5355,59,Male,Married,0,Not Graduate,Self-employed,824197,154983,72,N/A,Urban,0,0.43,0,0
CUST5356,42,Female,Single,1,Not Graduate,Unemployed,467808,491905,36,1.0,Semiurban,1,0.23,0,1
CUST5357,61,Male,Single,3,Not Graduate,Self-employed,288859,155652,48,1.0,Semiurban,1,0.39,0,0
CUST5358,25,Male,Widowed,2,Not Graduate,Unemployed,816279,127848,72,1.0,Rural,0,0.34,2,1
CUST5359,62,Male,Married,0,Graduate,Employed,1368381,447538,48,1.0,Urban,0,0.68,0,1
CUST5360,43,Male,Widowed,1,Not Graduate,Unemployed,598595,160629,24,0.0,Rural,0,0.59,0,1
CUST5361,37,Male,Married,2,Graduate,Self-employed,1227393,302139,60,1.0,Semiurban,1,0.56,1,1
CUST5362,32,Male,Single,1,Not Graduate,Unemployed,755824,100356,72,1.0,Urban,1,0.21,0,1
CUST5363,43,Male,Widowed,0,Not Graduate,Employed,336063,568275,72,0.0,Semiurban,1,0.3,1,1
CUST5364,36,Female,Single,3,Not Graduate,Employed,817801,428035,12,1.0,Urban,0,0.33,2,0
CUST5365,23,Male,Married,1,Not Graduate,Unemployed,490503,83750,48,1.0,Rural,0,0.4,2,1
CUST5366,50,Male,Divorced,3,Not Graduate,Employed,317060,410013,36,1.0,Urban,1,0.12,1,0
